track_name,artist_name,genre,popularity,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre_encoded,year_encoded
Human Nature (Trio Extension),Vijay Iyer,indian,0.18333333333333332,0.18333333333333332,0.41942148760330583,0.28413538561375756,0.09090909090909091,0.5603326210642845,1.0,0.043606557377049174,0.36884306662751887,0.9181166837256909,0.07637892146811563,0.5167853509664293,0.7451675947103885,0.12668141590853788,0.6,0.0,0.5217391304347826
Raabta (Siyaah Raatein),Pritam,indian,0.35,0.35,0.7076446280991736,0.40682606315020986,0.36363636363636365,0.7904126869706254,1.0,0.02983606557377049,0.8743716295038851,0.0,0.11523477547672749,0.6113936927772126,0.5276534838491862,0.05860792003463596,0.8,0.0,0.5217391304347826
On Me (feat. Problem),Freddie Gibbs,indian,0.0,0.0,0.8068181818181819,0.8580438441726997,0.7272727272727273,0.8484154159050538,1.0,0.2983606557377049,0.7989946072062162,0.0,0.26696739799056796,0.5188199389623601,0.46635504686184903,0.04220978017651452,0.8,0.0,0.5217391304347826
Ekhon Onek Raat,Anupam Roy,indian,0.4666666666666667,0.4666666666666667,0.7510330578512396,0.5629778345602401,0.8181818181818182,0.7113250778776099,1.0,0.061967213114754095,0.7105522343769513,0.0,0.0947303670289112,0.6266531027466938,0.4612860736380106,0.04420545815357987,0.8,0.0,0.5217391304347826
Raabta (Night In A Motel),Pritam,indian,0.3333333333333333,0.3333333333333333,0.7293388429752066,0.36626716148526695,0.36363636363636365,0.6935355147645651,1.0,0.03081967213114754,0.7125622883048891,0.0,0.13984006561410703,0.39165818921668366,0.5276915249240367,0.03994998895441513,0.8,0.0,0.5217391304347826
MoFunk,Advaita,indian,0.15,0.15,0.5929752066115702,0.6775567317637039,0.6363636363636364,0.7573565378575291,0.0,0.06972677595628414,0.47839100570013104,0.07768679631525076,0.07801927414394094,0.6724313326551373,0.807892572004622,0.07702532357959149,0.8,0.0,0.5217391304347826
Mere Nishaan,Kailash Kher,indian,0.4666666666666667,0.4666666666666667,0.6053719008264462,0.5224189328952972,0.09090909090909091,0.7427593131323533,1.0,0.047650273224043714,0.7437181241879256,3.050153531218014e-06,0.12753742054541728,0.538148524923703,0.466369312264918,0.06165935042620078,0.8,0.0,0.5217391304347826
Tera Deedar Hua - From the Heart,Pritam,indian,0.38333333333333336,0.38333333333333336,0.6084710743801652,0.8742674048386769,0.18181818181818182,0.8573745591226218,1.0,0.06043715846994536,0.5698484594213026,0.0,0.11831043674389993,0.8341810783316378,0.42804292935296884,0.07225517215933477,0.8,0.0,0.5217391304347826
Amake Amar Moto,Anupam Roy,indian,0.4166666666666667,0.4166666666666667,0.5847107438016529,0.415951816024822,0.6363636363636364,0.7663156810750972,1.0,0.04207650273224044,0.7748739600709621,0.0,0.2751691613696945,0.18921668362156663,0.7031940237471409,0.06614950911365837,0.8,0.0,0.5217391304347826
Ala Barfi (Kaju Barfi),Pritam,indian,0.2,0.2,0.8502066115702479,0.672486869055586,0.6363636363636364,0.7493756918878562,1.0,0.10852459016393443,0.5206021381868257,0.0,0.2239081402501538,0.9084435401831129,0.6091136905073253,0.07117489994755098,0.8,0.0,0.5217391304347826
Chup Chup Ke (Film Version),Pritam,indian,0.31666666666666665,0.31666666666666665,0.7076446280991736,0.7566465900103425,0.09090909090909091,0.8031305511932653,0.0,0.09967213114754098,0.7306527736563296,0.0,0.2659421775681772,0.9043743641912513,0.42789076505356655,0.045277790621481115,0.8,0.0,0.5217391304347826
Akhiyan Udeek Diyan,Nusrat Fateh Ali Khan,indian,0.06666666666666667,0.06666666666666667,0.4607438016528926,0.7424509744276125,0.09090909090909091,0.6872023273176634,1.0,0.0805464480874317,0.10150589421178641,0.05987717502558854,0.3059257740414189,0.780264496439471,0.5633835634025839,0.20239201130993165,0.8,0.0,0.5217391304347826
Gelathi Ninninda,Kailash Kher,indian,0.06666666666666667,0.06666666666666667,0.3760330578512397,0.7901076838839205,0.36363636363636365,0.8276652163839046,0.0,0.08010928961748634,0.42411954964580945,0.00012077789150460594,0.327455402911626,0.7894201424211598,0.8127760949885638,0.05890262464580569,0.6,0.0,0.5217391304347826
Human Nature (Trio Extension),Vijay Iyer Trio,indian,0.0,0.0,0.41942148760330583,0.28413538561375756,0.09090909090909091,0.5603326210642845,1.0,0.043606557377049174,0.36884306662751887,0.9181166837256909,0.07637892146811563,0.5167853509664293,0.7451675947103885,0.12668141590853788,0.6,0.0,0.5217391304347826
Laakh Duniya Kahe,Ram Sampath,indian,0.25,0.25,0.1921487603305785,0.30745675407109974,0.8181818181818182,0.7279818757562496,1.0,0.03672131147540983,0.7055270995571067,0.00029068577277379737,0.09267992618412958,0.15564598168870802,0.28478499660007894,0.07632382385538083,0.8,0.0,0.5217391304347826
Blackberry,Kailash Kher,indian,0.25,0.25,0.6115702479338843,0.8408063109650991,0.6363636363636364,0.8544139227145175,1.0,0.13442622950819672,0.11256119081544451,0.0,0.016403526758253024,0.7792472024415056,0.3797830707706646,0.04497421217891325,0.8,0.0,0.5217391304347826
Jannatein Kahan - Power Ballad,Pritam,indian,0.35,0.35,0.44111570247933884,0.8083591896331448,0.45454545454545453,0.8371907422186752,1.0,0.04229508196721311,0.07316413382786288,1.699078812691914e-06,0.38999384867746567,0.45167853509664296,0.7229611172663684,0.0547816640488864,0.8,0.0,0.5217391304347826
Hona Hai Kya,Ram Sampath,indian,0.21666666666666667,0.21666666666666667,0.5599173553719009,0.7951775465920383,0.36363636363636365,0.7816337564039854,1.0,0.0394535519125683,0.0357771307682191,6.0388945752302975e-06,0.0947303670289112,0.22482197355035605,0.6185098359954161,0.05752437851654759,0.8,0.0,0.5217391304347826
Benche Thakar Gaan,Anupam Roy,indian,0.35,0.35,0.8842975206611571,0.47780414106386,0.9090909090909091,0.7514867543701568,1.0,0.039016393442622956,0.7738689331069932,0.0,0.11318433463194587,0.7833163784333673,0.5229506559707844,0.047641732601569176,0.8,0.0,0.5217391304347826
Tujhpe Fida,Salim–Sulaiman,indian,0.08333333333333333,0.08333333333333333,0.7365702479338843,0.7748980957595668,0.09090909090909091,0.8722807198208171,0.0,0.0848087431693989,0.22512421077996345,0.0,0.36743899938486774,0.6276703967446592,0.6277347966466792,0.06160984378787433,0.8,0.0,0.5217391304347826
Pungi (Remix),Pritam,indian,0.26666666666666666,0.26666666666666666,0.9080578512396694,0.9280079495447264,0.9090909090909091,0.8780217799860979,0.0,0.1092896174863388,0.2452247500593418,2.3439099283520986e-06,0.04223908140250154,0.7538148524923703,0.6038497567748776,0.0496974257015114,0.8,0.0,0.5217391304347826
Bas Main Aur Tu,Nikhil D'Souza,indian,0.1,0.1,0.7045454545454546,0.22431100565796677,0.18181818181818182,0.6263676852972222,1.0,0.03540983606557377,0.9015073575310459,0.00038178096212896625,0.11215911420955504,0.2970498474059003,0.4518423768063567,0.053640676148589035,0.8,0.0,0.5217391304347826
Spinning,Advaita,indian,0.0,0.0,0.5609504132231405,0.43927318448216424,0.7272727272727273,0.6545323481708416,1.0,0.028306010928961747,0.8432157936208486,0.3991811668372569,0.13984006561410703,0.3947100712105799,0.5232359640321638,0.0846941820826135,0.8,0.0,0.5217391304347826
O Re Khuda,Pritam,indian,0.25,0.25,0.5237603305785125,0.8844071302549127,0.18181818181818182,0.8525088175475632,0.0,0.08207650273224043,0.33869225770845135,0.0,0.11010867336477341,0.513733468972533,0.417253529498476,0.05136290374181447,0.8,0.0,0.5217391304347826
Main Heroine Hoon,Salim–Sulaiman,indian,0.2,0.2,0.38636363636363635,0.895560828212772,0.6363636363636364,0.8913832608191954,0.0,0.10338797814207651,0.03125450943035896,0.00026816786079836237,0.06940742259585811,0.5625635808748729,0.6078868658433944,0.04095086372737348,0.8,0.0,0.5217391304347826
Amar Mawte (Female),Anupam Roy,indian,0.26666666666666666,0.26666666666666666,0.7675619834710744,0.33888990286143056,0.9090909090909091,0.7135391190175837,1.0,0.03245901639344262,0.802009688098123,1.2896622313203685e-05,0.09062948533934796,0.6917599186164802,0.4993556792947184,0.06854100667545643,0.8,0.0,0.5217391304347826
Gobind Bolo,Pritam,indian,0.11666666666666667,0.11666666666666667,0.7386363636363636,0.8103871347163919,0.0,0.8285662796385449,1.0,0.13442622950819672,0.33869225770845135,0.00013715455475946776,0.15419315152757843,0.7955239064089522,0.666455855710203,0.01863037549851083,0.8,0.0,0.5217391304347826
Aabroo,Piyush Mishra,indian,0.16666666666666666,0.16666666666666666,0.5092975206611571,0.8712254872138062,0.18181818181818182,0.8533326468089489,1.0,0.44480874316939883,0.6603008861785054,1.1463664278403275e-05,0.151117490260406,0.7548321464903357,0.64305108440839,0.055631683688076417,0.8,0.0,0.5217391304347826
"Aashiyan (Solo) [From ""Barfi!""]",Pritam,indian,0.16666666666666666,0.16666666666666666,0.7954545454545455,0.6461235829733731,1.0,0.79579332183405,1.0,0.05016393442622951,0.12763659527497828,0.0,0.1685462374410498,0.7202441505595116,0.6277062658405413,0.04968761778259767,0.8,0.0,0.5217391304347826
Shirt Da Button,Kailash Kher,indian,0.3333333333333333,0.3333333333333333,0.48347107438016534,0.8702115146721827,0.36363636363636365,0.8029245938779188,1.0,0.1377049180327869,0.05849074015391667,0.0,0.21570637687102726,0.8484231943031536,0.3988796903456507,0.0844669652944454,0.8,0.0,0.5217391304347826
Nenjinullil,Sanjeev T,indian,0.25,0.25,0.768595041322314,0.7799679584676847,0.7272727272727273,0.7981360862961152,1.0,0.05081967213114754,0.028641439324039772,2.6816786079836235e-06,0.1818741029321304,0.8006103763987793,0.48514258270367433,0.05306481119522569,0.8,0.0,0.5217391304347826
Fireflies,Indus Creed,indian,0.05,0.05,0.28719008264462814,0.5721035874348522,0.6363636363636364,0.7636639806400124,1.0,0.037923497267759565,0.043214330301589096,1.4329580348004094e-05,0.08376050850932949,0.12512716174974567,0.53200443178522,0.059934557828657524,0.8,0.0,0.5217391304347826
Agent Vinod (Theme),Pritam,indian,0.13333333333333333,0.13333333333333333,0.6797520661157025,0.855001926547829,0.0,0.8845094354195093,1.0,0.04808743169398907,0.00022229186389064552,0.8833162743091095,0.09165470576173877,0.4160732451678535,0.665832933109525,0.056342290765564115,0.8,0.0,0.5217391304347826
Rab Ka Shukrana - Reprise,Pritam,indian,0.23333333333333334,0.23333333333333334,0.6704545454545455,0.4595526353146357,1.0,0.7257163452874392,0.0,0.03628415300546448,0.690451695097573,2.8045035823950868e-05,0.08376050850932949,0.23804679552390642,0.5800598195902025,0.056207548641439765,0.8,0.0,0.5217391304347826
"Tujhko Jo Paaya (From ""Crook"")",Pritam,indian,0.06666666666666667,0.06666666666666667,0.6177685950413223,0.2303948409077082,0.8181818181818182,0.7129727364003811,1.0,0.03967213114754098,0.8492459554046621,0.0,0.09985646914086528,0.4201424211597151,0.7125045768168179,0.034596032836912524,0.8,0.0,0.5217391304347826
Wich Pardesan - Rap Version,Nusrat Fateh Ali Khan,indian,0.06666666666666667,0.06666666666666667,0.5485537190082646,0.9036726085457606,0.5454545454545454,0.9059547408799526,0.0,0.20437158469945355,0.045927903104305175,0.0,0.44330531064178796,0.6480162767039674,0.4121798011402812,0.05597169154375243,0.6,0.0,0.5217391304347826
Mumkin Nahin,Pritam,indian,0.18333333333333332,0.18333333333333332,0.5206611570247934,0.6633611161809738,0.18181818181818182,0.8061684215946245,0.0,0.03628415300546448,0.4331647923215297,0.0,0.09678080787369284,0.3397761953204476,0.6464319849357343,0.05331631425879922,0.8,0.0,0.5217391304347826
"Bheegi Si Bhaagi Si (From ""Raajneeti"")",Pritam,indian,0.06666666666666667,0.06666666666666667,0.5826446280991735,0.8702115146721827,0.7272727272727273,0.8036711891460495,1.0,0.13224043715846995,0.3628129048437054,0.0,0.25671519376665985,0.8290946083418107,0.4228217918297281,0.05637568439424658,0.8,0.0,0.5217391304347826
Mala Jau De,Pritam,indian,0.2833333333333333,0.2833333333333333,0.45764462809917356,0.9168542515868671,0.0,0.9018098499086065,1.0,0.2896174863387978,0.11356621777941343,5.5373592630501535e-06,0.3787164240311667,0.6856561546286878,0.42017793712761353,0.05127112964340742,0.6,0.0,0.5217391304347826
Dil Mera Muft Ka (Remix),Pritam,indian,0.11666666666666667,0.11666666666666667,0.8440082644628099,0.9685668512096692,0.36363636363636365,0.9100738871868806,0.0,0.126775956284153,0.2773856129063473,6.356192425793245e-05,0.14804182899323354,0.8087487283825026,0.6227609261099672,0.04459123629751995,0.8,0.0,0.5217391304347826
I'll Do The Talking Tonight (Remix),Pritam,indian,0.06666666666666667,0.06666666666666667,0.6983471074380166,0.9229380868366085,0.09090909090909091,0.8109569291764283,1.0,0.07989071038251365,0.006601198004201375,0.00011975435005117707,0.3571867951609596,0.26042726347914547,0.6321951126729085,0.05498739682419586,0.8,0.0,0.5217391304347826
Wich Pardesan,Nusrat Fateh Ali Khan,indian,0.08333333333333333,0.08333333333333333,0.6466942148760331,0.902658636004137,0.5454545454545454,0.9054913369204233,0.0,0.146448087431694,0.042108800641223285,0.0,0.3397580479803158,0.6266531027466938,0.498770797768891,0.05651276173715992,0.8,0.0,0.5217391304347826
Mein Yaar Yaar,Nusrat Fateh Ali Khan,indian,0.0,0.0,0.8997933884297521,0.8124150797996391,0.45454545454545453,0.8748809309270653,0.0,0.15081967213114755,0.04803845972863991,0.0,0.09165470576173877,0.5015259409969481,0.5514719518399992,0.03377053299500683,0.8,0.0,0.5217391304347826
Sajna Barse,Rashid Khan,indian,0.06666666666666667,0.06666666666666667,0.506198347107438,0.6065786538500537,0.36363636363636365,0.7430939937697912,1.0,0.04666666666666667,0.641205373863096,5.997952917093143e-05,0.11933565716629076,0.5483214649033571,0.76070261865249,0.053097037214513663,0.8,0.0,0.5217391304347826
Fukraa,Pritam,indian,0.0,0.0,0.8181818181818182,0.6978361825961753,0.9090909090909091,0.8185258605154083,0.0,0.07333333333333333,0.0062996899150107,3.705220061412487e-05,0.026655730982161167,0.7375381485249237,0.46633127119006745,0.03071910260344202,0.8,0.0,0.5217391304347826
Vijay Pataka Shri Ramachi,Manik Varma,indian,0.06666666666666667,0.06666666666666667,0.5237603305785125,0.4047981180669627,0.18181818181818182,0.8096696959555133,1.0,0.0307103825136612,0.9889447033963419,0.002528147389969294,0.151117490260406,0.590030518819939,0.45096267695043724,0.055151095661303606,0.8,0.0,0.5217391304347826
Kshanbhar Ughad Nyan Deva,Manik Varma,indian,0.0,0.0,0.3109504132231405,0.5639918071018636,0.2727272727272727,0.7517699456787582,1.0,0.03781420765027322,0.913567681098673,0.9344933469805528,0.12548697970063563,0.3967446592065107,0.36713916851720646,0.066515671419771,0.8,0.0,0.5217391304347826
Baare Baare,Kailash Kher,indian,0.26666666666666666,0.26666666666666666,0.4896694214876033,0.4524548275232707,0.2727272727272727,0.6463712895502407,1.0,0.0366120218579235,0.6321601311873757,2.006141248720573e-06,0.057412343653885575,0.5025432349949135,0.4404395646198983,0.050850556739511485,0.8,0.0,0.5217391304347826
Hey Iam,Sanjeev T,indian,0.0,0.0,0.5196280991735538,0.5568939993104988,0.7272727272727273,0.7419869731998043,1.0,0.04972677595628415,0.13266173009482288,0.00013203684749232342,0.08857904449456633,0.2268565615462869,0.48470035520853644,0.010320966481670635,0.8,0.0,0.5217391304347826
Hai Re Hai Tora Chehera,Shaan,indian,0.05,0.05,0.6673553719008265,0.5731175599764758,0.8181818181818182,0.7777463120768222,0.0,0.03617486338797814,0.5216071651507945,0.0,0.09780602829608365,0.7253306205493387,0.5894321894065117,0.05540586803118171,0.8,0.0,0.5217391304347826
Vele,Vishal-Shekhar,pop-film,0.6666666666666666,0.6666666666666666,0.8605371900826446,0.7556326174687189,0.18181818181818182,0.769044615503437,1.0,0.0560655737704918,0.016681618452809632,0.0,0.24031166700840678,0.6612410986775178,0.51355926561705,0.04527265314014536,0.8,1.0,0.5217391304347826
